1	-6.5504
2	-6.54897
3	-6.55528
4	-6.50306
5	-6.47767
6	-6.47628
7	-6.57943
8	-6.6773
9	-6.64009
10	-6.67578
11	-6.75491
12	-6.74772
13	-6.77219
14	-6.86367
15	-6.82506
16	-6.90035
17	-6.84428
18	-6.86294
19	-6.89644
20	-6.93205
21	-6.93362
22	-6.94158
23	-6.88693
24	-6.91542
25	-6.85915
26	-6.83209
27	-6.78663
28	-6.80378
29	-6.8308
30	-6.81097
31	-6.73696
32	-6.83848
33	-6.84393
34	-6.85201
35	-6.79976
36	-6.84988
37	-6.81749
38	-6.84249
39	-6.84847
40	-6.89217
41	-6.86861
42	-6.82435
43	-6.81049
44	-6.77472
45	-6.74854
46	-6.70175
47	-6.66781
48	-6.6702
49	-6.64023
50	-6.72414
51	-6.757
52	-6.76473
53	-6.68681
54	-6.53505
55	-6.52476
56	-6.49629
57	-6.51937
58	-6.54711
59	-6.57959
60	-6.59982
61	-6.64654
62	-6.6445
63	-6.55496
64	-6.66935
65	-6.63811
66	-6.59552
67	-6.64568
68	-6.65448
69	-6.66388
70	-6.65247
71	-6.60497
72	-6.66655
73	-6.67659
74	-6.7148
75	-6.72467
76	-6.76974
77	-6.72855
78	-6.77809
79	-6.71909
80	-6.65937
81	-6.64308
82	-6.70309
83	-6.66807
84	-6.65931
85	-6.70589
86	-6.63765
87	-6.72186
88	-6.68266
89	-6.66613
90	-6.63105
91	-6.65955
92	-6.78166
93	-6.75704
94	-6.79874
95	-6.73507
96	-6.70075
97	-6.67418
98	-6.65023
99	-6.63956
100	-6.7348
101	-6.78902
102	-6.78014
103	-6.7447
104	-6.77331
105	-6.70745
106	-6.70014
107	-6.71121
108	-6.68206
109	-6.73726
110	-6.70622
111	-6.74003
112	-6.70454
113	-6.7454
114	-6.64577
115	-6.64424
116	-6.69238
117	-6.75708
118	-6.76316
119	-6.7774
120	-6.66748
121	-6.72502
122	-6.67525
123	-6.7218
124	-6.74967
125	-6.7671
126	-6.80127
127	-6.78758
128	-6.74347
129	-6.72519
130	-6.72229
131	-6.79374
132	-6.78851
133	-6.80703
134	-6.78248
135	-6.75579
136	-6.76442
137	-6.75478
138	-6.77335
139	-6.75356
140	-6.59327
141	-6.648
142	-6.71191
143	-6.76273
144	-6.7732
145	-6.75912
146	-6.7243
147	-6.78969
148	-6.76005
149	-6.72052
150	-6.68628
151	-6.65151
152	-6.59912
153	-6.56841
154	-6.57035
155	-6.48598
156	-6.46777
157	-6.47907
158	-6.55289
159	-6.61672
160	-6.6601
161	-6.73074
162	-6.66367
163	-6.53301
164	-6.52224
165	-6.51056
166	-6.5507
167	-6.59756
168	-6.5921
169	-6.58381
170	-6.54601
171	-6.63083
172	-6.61999
173	-6.57075
174	-6.51831
175	-6.4974
176	-6.53381
177	-6.58566
178	-6.62184
179	-6.65267
180	-6.65858
181	-6.61666
182	-6.64439
183	-6.66429
184	-6.64333
185	-6.57565
186	-6.54732
187	-6.58604
188	-6.64413
189	-6.68092
190	-6.67154
191	-6.64821
192	-6.58016
193	-6.53737
194	-6.53906
195	-6.60848
196	-6.6095
197	-6.59995
198	-6.60511
199	-6.59239
200	-6.63248
201	-6.64069
202	-6.60094
203	-6.55891
204	-6.60674
205	-6.55064
206	-6.56677
207	-6.52088
208	-6.56951
209	-6.56781
210	-6.55884
211	-6.55379
212	-6.56477
213	-6.62857
214	-6.60734
215	-6.59563
216	-6.60279
217	-6.60118
218	-6.67745
219	-6.63919
220	-6.59662
221	-6.582
222	-6.69462
223	-6.76473
224	-6.76353
225	-6.70117
226	-6.71311
227	-6.7243
228	-6.59322
229	-6.6561
230	-6.68238
231	-6.66007
232	-6.68133
233	-6.72817
234	-6.68058
235	-6.72285
236	-6.64803
237	-6.61118
238	-6.64921
239	-6.6836
240	-6.66607
241	-6.65393
242	-6.67363
243	-6.69447
244	-6.67431
245	-6.64839
246	-6.66596
247	-6.71877
248	-6.69169
249	-6.72233
250	-6.69137
251	-6.58392
252	-6.66907
253	-6.69372
254	-6.71908
255	-6.75636
256	-6.67825
257	-6.72859
258	-6.83507
259	-6.82982
260	-6.7568
261	-6.72435
262	-6.70939
263	-6.73124
264	-6.7023
265	-6.69545
266	-6.61684
267	-6.59055
268	-6.58099
269	-6.65795
270	-6.61179
271	-6.61097
272	-6.58026
273	-6.67594
274	-6.64266
275	-6.64544
276	-6.6423
277	-6.63254
278	-6.66317
279	-6.67612
280	-6.65622
281	-6.69828
282	-6.64544
283	-6.65872
