           1     1.87842     1.87842           0
           2     1.84406     1.86124   0.0121496
           3     1.87591     1.86613  0.00903076
           4     1.90399      1.8756   0.0106336
           5      1.8734     1.87516  0.00851591
           6     1.85789     1.87228   0.0075673
           7     1.86232     1.87086  0.00661853
           8     1.86305     1.86988  0.00586269
           9     1.87312     1.87024  0.00522234
          10     1.89558     1.87278  0.00527931
          11     1.86716     1.87227    0.004824
          12     1.89654     1.87429  0.00482746
          13     1.90057     1.87631  0.00486092
          14      1.8356      1.8734  0.00531263
          15     1.86431      1.8728  0.00499289
          16     1.84291     1.87093  0.00501803
          17     1.90324     1.87283  0.00506996
          18     1.84315     1.87118  0.00504921
          19     1.88615     1.87197  0.00484453
          20      1.8395     1.87034  0.00486666
          21      1.8756     1.87059  0.00464135
          22     1.87171     1.87065  0.00443066
          23     1.88843     1.87142  0.00430493
          24     1.89604     1.87244  0.00424609
          25     1.95277     1.87566  0.00515048
          26     1.92394     1.87751  0.00527648
          27     1.85077     1.87652  0.00517319
          28     1.86146     1.87599  0.00501631
          29     1.88005     1.87613  0.00484529
          30     1.87367     1.87604  0.00468448
