0	1.01	1.2
1	1.01	1.2
2	1.01	1.2
3	1.01	1.2
4	1.01	1.2
5	1.01	1.2
6	1.01	1.2
7	1.01	1.2
8	1.01	1.2
9	1.01	1.2
10	1.01	1.2
11	1.01	1.2
12	1.01	1.2
13	1.01	1.2
14	1.01	1.2
15	1.01	1.2
16	1.01	1.2
17	1.01	1.2
18	1.01001	1.2
19	1.01001	1.2
20	1.01001	1.2
21	1.01001	1.2
22	1.01001	1.2
23	1.01001	1.2
24	1.01001	1.2
25	1.01001	1.2
26	1.01001	1.2
27	1.01001	1.2
28	1.01001	1.2
29	1.01001	1.2
30	1.01002	1.2
31	1.01002	1.2
32	1.01002	1.2
33	1.01002	1.2
34	1.01002	1.2
35	1.01002	1.2
36	1.01002	1.2
37	1.01002	1.2
38	1.01002	1.2
39	1.01003	1.2
40	1.01003	1.2
41	1.01003	1.2
42	1.01003	1.2
43	1.01003	1.2
44	1.01003	1.2
45	1.01003	1.2
46	1.01004	1.2
47	1.01004	1.2
48	1.01004	1.2
49	1.01004	1.2
50	1.01004	1.2
51	1.01004	1.2
52	1.01005	1.2
53	1.01005	1.2
54	1.01005	1.2
55	1.01005	1.2
56	1.01005	1.2
57	1.01005	1.2
58	1.01006	1.2
59	1.01006	1.2
60	1.01006	1.2
61	1.01006	1.2
62	1.01006	1.2
63	1.01007	1.2
64	1.01007	1.2
65	1.01007	1.2
66	1.01007	1.2
67	1.01008	1.2
68	1.01008	1.2
69	1.01008	1.2
70	1.01008	1.2
71	1.01008	1.2
72	1.01009	1.2
73	1.01009	1.2
74	1.01009	1.2
75	1.01009	1.2
76	1.0101	1.2
77	1.0101	1.2
78	1.0101	1.2
79	1.0101	1.2
80	1.01011	1.2
81	1.01011	1.2
82	1.01011	1.2
83	1.01012	1.2
84	1.01012	1.2
85	1.01012	1.2
86	1.01012	1.2
87	1.01013	1.2
88	1.01013	1.2
89	1.01013	1.2
90	1.01014	1.2
91	1.01014	1.2
92	1.01014	1.2
93	1.01014	1.2
94	1.01015	1.2
95	1.01015	1.2
96	1.01015	1.2
97	1.01016	1.2
98	1.01016	1.2
99	1.01016	1.2
100	1.01017	1.2
101	1.01017	1.2
102	1.01017	1.2
103	1.01018	1.2
104	1.01018	1.2
105	1.01018	1.2
106	1.01019	1.2
107	1.01019	1.2
108	1.0102	1.2
109	1.0102	1.2
110	1.0102	1.2
111	1.01021	1.2
112	1.01021	1.2
113	1.01021	1.2
114	1.01022	1.2
115	1.01022	1.2
116	1.01023	1.2
117	1.01023	1.2
118	1.01023	1.2
119	1.01024	1.2
120	1.01024	1.2
121	1.01025	1.2
122	1.01025	1.2
123	1.01025	1.2
124	1.01026	1.2
125	1.01026	1.2
126	1.01027	1.2
127	1.01027	1.2
128	1.01028	1.2
129	1.01028	1.2
130	1.01028	1.2
131	1.01029	1.2
132	1.01029	1.2
133	1.0103	1.2
134	1.0103	1.2
135	1.01031	1.2
136	1.01031	1.2
137	1.01032	1.2
138	1.01032	1.2
139	1.01033	1.2
140	1.01033	1.2
141	1.01034	1.2
142	1.01034	1.2
143	1.01034	1.2
144	1.01035	1.2
145	1.01035	1.2
146	1.01036	1.2
147	1.01036	1.2
148	1.01037	1.2
149	1.01038	1.2
150	1.01038	1.2
151	1.01039	1.2
152	1.01039	1.2
153	1.0104	1.2
154	1.0104	1.2
155	1.01041	1.2
156	1.01041	1.2
157	1.01042	1.2
158	1.01042	1.2
159	1.01043	1.2
160	1.01043	1.2
161	1.01044	1.2
162	1.01044	1.2
163	1.01045	1.2
164	1.01046	1.2
165	1.01046	1.2
166	1.01047	1.2
167	1.01047	1.2
168	1.01048	1.2
169	1.01048	1.2
170	1.01049	1.2
171	1.0105	1.2
172	1.0105	1.2
173	1.01051	1.2
174	1.01051	1.2
175	1.01052	1.2
176	1.01053	1.2
177	1.01053	1.2
178	1.01054	1.2
179	1.01055	1.2
180	1.01055	1.2
181	1.01056	1.2
182	1.01056	1.2
183	1.01057	1.2
184	1.01058	1.2
185	1.01058	1.2
186	1.01059	1.2
187	1.0106	1.2
188	1.0106	1.2
189	1.01061	1.2
190	1.01062	1.2
191	1.01062	1.2
192	1.01063	1.2
193	1.01064	1.2
194	1.01064	1.2
195	1.01065	1.2
196	1.01066	1.2
197	1.01066	1.2
198	1.01067	1.2
199	1.01068	1.2
200	1.01069	1.2
201	1.01069	1.2
202	1.0107	1.2
203	1.01071	1.2
204	1.01071	1.2
205	1.01072	1.2
206	1.01073	1.2
207	1.01074	1.2
208	1.01074	1.2
209	1.01075	1.2
210	1.01076	1.2
211	1.01077	1.2
212	1.01077	1.2
213	1.01078	1.2
214	1.01079	1.2
215	1.0108	1.2
216	1.0108	1.2
217	1.01081	1.2
218	1.01082	1.2
219	1.01083	1.2
220	1.01084	1.2
221	1.01084	1.2
222	1.01085	1.2
223	1.01086	1.2
224	1.01087	1.2
225	1.01088	1.2
226	1.01088	1.2
227	1.01089	1.2
228	1.0109	1.2
229	1.01091	1.2
230	1.01092	1.2
231	1.01093	1.2
232	1.01093	1.2
233	1.01094	1.2
234	1.01095	1.2
235	1.01096	1.2
236	1.01097	1.2
237	1.01098	1.2
238	1.01099	1.2
239	1.01099	1.2
240	1.011	1.2
241	1.01101	1.2
242	1.01102	1.2
243	1.01103	1.2
244	1.01104	1.2
245	1.01105	1.2
246	1.01106	1.2
247	1.01107	1.2
248	1.01108	1.2
249	1.01108	1.2
250	1.01109	1.2
251	1.0111	1.2
252	1.01111	1.2
253	1.01112	1.2
254	1.01113	1.2
255	1.01114	1.2
256	1.01115	1.2
257	1.01116	1.2
258	1.01117	1.2
259	1.01118	1.2
260	1.01119	1.2
261	1.0112	1.2
262	1.01121	1.2
263	1.01122	1.2
264	1.01123	1.2
265	1.01124	1.2
266	1.01125	1.2
267	1.01126	1.2
268	1.01127	1.2
269	1.01128	1.2
270	1.01129	1.2
271	1.0113	1.2
272	1.01131	1.2
273	1.01132	1.2
274	1.01133	1.2
275	1.01134	1.2
276	1.01135	1.2
277	1.01136	1.2
278	1.01137	1.2
279	1.01138	1.2
280	1.01139	1.2
281	1.0114	1.2
282	1.01141	1.2
283	1.01142	1.2
284	1.01143	1.2
285	1.01144	1.2
286	1.01146	1.2
287	1.01147	1.2
288	1.01148	1.2
289	1.01149	1.2
290	1.0115	1.2
291	1.01151	1.2
292	1.01152	1.2
293	1.01153	1.2
294	1.01154	1.2
295	1.01156	1.2
296	1.01157	1.2
297	1.01158	1.2
298	1.01159	1.2
299	1.0116	1.2
300	1.01161	1.2
301	1.01162	1.2
302	1.01164	1.2
303	1.01165	1.2
304	1.01166	1.2
305	1.01167	1.2
306	1.01168	1.2
307	1.0117	1.2
308	1.01171	1.2
309	1.01172	1.2
310	1.01173	1.2
311	1.01174	1.2
312	1.01176	1.2
313	1.01177	1.2
314	1.01178	1.2
315	1.01179	1.2
316	1.0118	1.2
317	1.01182	1.2
318	1.01183	1.2
319	1.01184	1.2
320	1.01185	1.2
321	1.01187	1.2
322	1.01188	1.2
323	1.01189	1.2
324	1.01191	1.2
325	1.01192	1.2
326	1.01193	1.2
327	1.01194	1.2
328	1.01196	1.2
329	1.01197	1.2
330	1.01198	1.2
331	1.012	1.2
332	1.01201	1.2
333	1.01202	1.2
334	1.01204	1.2
335	1.01205	1.2
336	1.01206	1.2
337	1.01208	1.2
338	1.01209	1.2
339	1.0121	1.2
340	1.01212	1.2
341	1.01213	1.2
342	1.01214	1.2
343	1.01216	1.2
344	1.01217	1.2
345	1.01219	1.2
346	1.0122	1.2
347	1.01221	1.2
348	1.01223	1.2
349	1.01224	1.2
350	1.01226	1.2
351	1.01227	1.2
352	1.01228	1.2
353	1.0123	1.2
354	1.01231	1.2
355	1.01233	1.2
356	1.01234	1.2
357	1.01236	1.2
358	1.01237	1.2
359	1.01239	1.2
360	1.0124	1.2
361	1.01242	1.2
362	1.01243	1.2
363	1.01245	1.2
364	1.01246	1.2
365	1.01248	1.2
366	1.01249	1.2
367	1.01251	1.2
368	1.01252	1.2
369	1.01254	1.2
370	1.01255	1.2
371	1.01257	1.2
372	1.01258	1.2
373	1.0126	1.2
374	1.01261	1.2
375	1.01263	1.2
376	1.01264	1.2
377	1.01266	1.2
378	1.01268	1.2
379	1.01269	1.2
380	1.01271	1.2
381	1.01272	1.2
382	1.01274	1.2
383	1.01276	1.2
384	1.01277	1.2
385	1.01279	1.2
386	1.0128	1.2
387	1.01282	1.2
388	1.01284	1.2
389	1.01285	1.2
390	1.01287	1.2
391	1.01289	1.2
392	1.0129	1.2
393	1.01292	1.2
394	1.01294	1.2
395	1.01295	1.2
396	1.01297	1.2
397	1.01299	1.2
398	1.013	1.2
399	1.01302	1.2
400	1.01304	1.2
401	1.01306	1.2
402	1.01307	1.2
403	1.01309	1.2
404	1.01311	1.2
405	1.01312	1.2
406	1.01314	1.2
407	1.01316	1.2
408	1.01318	1.2
409	1.0132	1.2
410	1.01321	1.2
411	1.01323	1.2
412	1.01325	1.2
413	1.01327	1.2
414	1.01328	1.2
415	1.0133	1.2
416	1.01332	1.2
417	1.01334	1.2
418	1.01336	1.2
419	1.01338	1.2
420	1.01339	1.2
421	1.01341	1.2
422	1.01343	1.2
423	1.01345	1.2
424	1.01347	1.2
425	1.01349	1.2
426	1.01351	1.2
427	1.01353	1.2
428	1.01354	1.2
429	1.01356	1.2
430	1.01358	1.2
