           1     1.25228     1.25228           0
           2     1.22937     1.24083  0.00809973
           3     1.25061     1.24409  0.00602051
           4     1.26933      1.2504  0.00708905
           5     1.24893      1.2501  0.00567727
           6     1.23859     1.24819  0.00504487
           7     1.24155     1.24724  0.00441235
           8     1.24203     1.24659  0.00390846
           9     1.24875     1.24683  0.00348156
          10     1.26372     1.24852  0.00351954
          11     1.24477     1.24818    0.003216
          12     1.26436     1.24953  0.00321831
          13     1.26704     1.25087  0.00324061
          14     1.22373     1.24893  0.00354175
          15     1.24287     1.24853  0.00332859
          16     1.22861     1.24729  0.00334535
          17     1.26882     1.24855  0.00337997
          18     1.22877     1.24745  0.00336614
          19     1.25743     1.24798  0.00322969
          20     1.22633      1.2469  0.00324444
          21      1.2504     1.24706  0.00309423
          22     1.24781      1.2471  0.00295377
          23     1.25895     1.24761  0.00286995
          24     1.26403      1.2483  0.00283072
          25     1.30185     1.25044  0.00343365
          26     1.28262     1.25168  0.00351765
          27     1.23385     1.25102  0.00344879
          28     1.24098     1.25066  0.00334421
          29     1.25336     1.25075  0.00323019
          30     1.24911      1.2507  0.00312298
