         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0           0           0
         100           0 0.000120669 0.000120065
         100           0           0           0
         100           0 0.000468534 0.000214069
         100           0  0.00109652 0.000343325
         100           0  0.00147876 0.000356278
         100  0.00560571  0.00341948 0.000474966
         100  0.00552563  0.00939357 0.000871929
         100    0.021789   0.0190109  0.00116193
         100   0.0214821   0.0294305  0.00154627
         100   0.0370679   0.0465997  0.00194422
         100    0.109659   0.0712263  0.00225875
         100    0.118447     0.10207  0.00258867
         100    0.137141    0.156392  0.00371053
         100    0.175357    0.223405  0.00436899
         100    0.222412    0.290816  0.00479331
         100    0.375464     0.37878   0.0048438
         100    0.481114    0.469663  0.00562791
         100    0.659891    0.593047  0.00679517
         100    0.819866    0.696652  0.00771141
         100    0.776783     0.81946   0.0087433
         100    0.798641    0.957456  0.00911065
         100     1.00457     1.07466  0.00939445
         100      1.2674     1.21324    0.010897
         100     1.33467      1.3309   0.0115793
         100     1.56486     1.45922   0.0122704
         100     1.69927     1.57185   0.0116695
         100     1.79638     1.70047   0.0141515
         100     1.90764       1.787   0.0141851
         100     1.70681     1.89831   0.0148506
         100     1.92205     1.94022   0.0148401
         100     1.98711     2.06169   0.0139575
         100     1.85971     2.09205   0.0156944
         100     2.17493     2.12978   0.0159899
         100     2.19542     2.20264   0.0184475
         100     2.43374     2.27519   0.0172182
         100     2.13983     2.25167   0.0173848
         100     2.41782     2.27702   0.0159305
         100     2.27117     2.29577   0.0167583
         100     2.50799     2.29211   0.0150253
         100     2.42479     2.30742   0.0171601
         100     2.37192     2.30823   0.0171619
         100     2.46488     2.29608   0.0149626
         100      1.6688      2.2746   0.0164514
         100     2.37481     2.25449   0.0151559
         100     2.46076     2.24373   0.0153559
         100     2.20378      2.2061    0.014418
         100     2.28609     2.21376   0.0169885
         100     2.26082     2.16653   0.0157008
         100     2.24251     2.13763   0.0140289
         100     2.27934     2.11969   0.0159885
         100     2.17154     2.11495   0.0138864
         100     2.24915     2.07462    0.016306
         100     1.93434     2.04356   0.0128976
         100     1.84873     2.01076   0.0136127
         100     1.91165     2.01093   0.0140914
         100     2.09418     1.95537    0.014255
         100     1.90445     1.95011   0.0124167
         100     2.01488     1.92297   0.0143251
         100     1.92939     1.88945    0.012346
         100     1.70917     1.87904      0.0116
         100      1.6858     1.82862   0.0135483
         100      1.8817     1.82309   0.0132916
         100     1.66274      1.7878   0.0105111
         100     1.73498     1.76026    0.010348
         100     1.75329     1.75665   0.0117416
         100     1.62378     1.70761   0.0109061
         100     1.72642     1.71558    0.012432
         100     1.70389     1.68878   0.0114078
         100     1.73469     1.67621   0.0109683
         100     1.46848      1.6362   0.0107715
         100     1.45928     1.61019   0.0100923
         100      1.7176     1.61431   0.0106481
         100      1.7111     1.58354   0.0100962
         100     1.58614     1.58725   0.0104803
         100     1.47599     1.55998  0.00969564
         100     1.60038     1.53508   0.0104827
         100     1.59984     1.49865  0.00755449
         100      1.4779     1.51702  0.00927234
         100     1.61059     1.47612   0.0101919
         100     1.48117     1.46021  0.00840985
         100     1.49563     1.44779  0.00932893
         100      1.3485     1.44152   0.0103023
         100     1.59535      1.4419  0.00874433
         100     1.24112     1.41416  0.00814241
         100     1.43658     1.41185   0.0079947
         100     1.42121     1.39659  0.00925457
         100     1.29446     1.38867  0.00832515
         100      1.2916     1.35023  0.00805786
         100      1.3479     1.35386    0.007749
         100     1.46179     1.33705  0.00739541
         100     1.27222      1.3308  0.00943492
         100     1.20118     1.33094  0.00850138
         100     1.39144      1.3148  0.00774464
         100      1.3142     1.30605  0.00725675
         100      1.2258     1.29559  0.00773415
         100     1.17185     1.29229  0.00800864
         100     1.32907     1.28523  0.00712452
         100     1.15565     1.26909  0.00825416
         100     1.31824     1.26393  0.00761904
         100     1.23929     1.25793  0.00763075
         100     1.39634     1.26649  0.00772277
         100     1.09505     1.24529   0.0079855
         100     1.26608     1.24286  0.00862718
         100     1.20157     1.23354  0.00668684
         100     1.24485     1.22283  0.00668424
         100     1.13613     1.21215   0.0068696
         100     1.06855     1.20128  0.00724503
         100       1.227     1.20852  0.00741407
         100     1.47867     1.19992  0.00747921
         100     1.20136     1.19399  0.00675717
         100     1.19151     1.20624   0.0068746
         100     1.13682     1.17099  0.00755441
         100     1.19716     1.18877  0.00668752
