1	-0.428119
2	-0.399478
3	-0.338711
4	-0.36469
5	-0.405908
6	-0.385461
7	-0.39208
8	-0.453982
9	-0.493109
10	-0.454896
11	-0.46559
12	-0.493154
13	-0.505733
14	-0.470841
15	-0.482043
16	-0.410373
17	-0.43626
18	-0.451376
19	-0.460644
20	-0.352556
21	-0.360171
22	-0.336498
23	-0.386071
24	-0.419884
25	-0.448523
26	-0.36714
27	-0.45448
28	-0.479816
29	-0.439294
30	-0.40795
31	-0.406318
32	-0.401983
33	-0.420712
34	-0.487983
35	-0.416029
36	-0.427956
37	-0.475433
38	-0.48105
39	-0.471728
40	-0.500718
41	-0.484338
42	-0.412983
43	-0.405552
44	-0.386934
45	-0.401568
46	-0.44858
47	-0.390612
48	-0.492859
49	-0.411493
50	-0.414233
51	-0.392736
52	-0.34692
53	-0.358059
54	-0.421161
55	-0.382536
56	-0.368352
57	-0.415325
58	-0.416879
59	-0.4217
60	-0.453062
61	-0.395459
62	-0.410802
63	-0.399161
64	-0.386418
65	-0.341753
66	-0.378805
67	-0.369514
68	-0.434536
69	-0.455635
70	-0.455292
71	-0.391923
72	-0.341825
73	-0.37351
74	-0.465873
75	-0.459729
76	-0.420858
77	-0.399692
78	-0.409858
79	-0.365737
80	-0.352966
81	-0.30187
82	-0.355498
83	-0.49435
84	-0.535609
85	-0.475428
86	-0.463867
87	-0.529358
88	-0.453326
89	-0.430226
90	-0.441684
91	-0.407377
92	-0.446906
93	-0.456433
94	-0.403484
95	-0.390845
96	-0.410713
97	-0.375518
98	-0.3648
99	-0.423104
100	-0.415848
101	-0.450529
102	-0.492817
103	-0.470175
104	-0.512536
105	-0.488338
106	-0.490814
107	-0.389765
108	-0.352059
109	-0.347023
110	-0.380742
111	-0.337734
112	-0.30716
113	-0.417237
114	-0.420167
115	-0.448422
116	-0.449679
117	-0.450148
118	-0.461606
119	-0.425004
120	-0.430028
121	-0.416241
122	-0.461159
123	-0.47462
124	-0.452686
125	-0.417396
126	-0.397293
127	-0.387593
128	-0.395611
129	-0.411697
130	-0.35535
131	-0.414148
132	-0.396301
133	-0.367099
134	-0.397142
135	-0.382579
136	-0.388727
137	-0.459221
138	-0.409973
139	-0.452985
140	-0.418791
141	-0.359084
142	-0.398791
143	-0.368067
144	-0.352006
145	-0.333066
146	-0.400822
147	-0.448829
148	-0.418605
149	-0.427062
150	-0.332483
151	-0.353703
152	-0.380055
153	-0.404645
154	-0.417739
155	-0.430461
156	-0.422203
157	-0.448419
158	-0.448731
159	-0.421831
160	-0.419479
161	-0.367636
162	-0.341825
163	-0.407069
164	-0.386925
165	-0.387497
166	-0.400576
167	-0.377147
168	-0.383557
169	-0.377164
170	-0.367678
171	-0.3935
172	-0.335672
173	-0.362332
174	-0.31917
175	-0.306832
176	-0.336849
177	-0.357834
178	-0.35781
179	-0.42807
180	-0.39614
181	-0.429568
182	-0.348669
183	-0.387956
184	-0.370762
185	-0.31995
186	-0.315907
187	-0.343971
188	-0.325596
189	-0.376479
190	-0.414906
191	-0.426895
192	-0.417223
193	-0.367189
194	-0.383312
195	-0.442685
196	-0.429852
197	-0.383303
198	-0.389851
199	-0.395904
200	-0.421225
201	-0.345427
202	-0.388941
203	-0.412671
204	-0.46521
205	-0.41239
206	-0.388895
207	-0.338906
208	-0.353019
209	-0.350313
210	-0.312473
211	-0.392887
212	-0.448058
213	-0.394672
214	-0.398242
215	-0.436246
216	-0.351277
217	-0.346414
218	-0.385937
219	-0.298497
220	-0.336767
221	-0.36665
222	-0.419636
223	-0.45073
224	-0.402418
225	-0.392862
226	-0.413488
227	-0.414631
228	-0.372636
229	-0.436638
230	-0.373553
231	-0.351023
232	-0.370189
233	-0.336682
234	-0.389619
235	-0.376981
236	-0.372184
237	-0.408013
238	-0.387327
239	-0.453419
240	-0.428217
241	-0.348622
242	-0.379921
243	-0.390463
244	-0.360106
245	-0.324834
246	-0.34409
247	-0.37709
248	-0.398918
249	-0.337923
250	-0.412494
251	-0.394537
252	-0.453527
253	-0.471201
254	-0.430378
255	-0.496937
256	-0.46422
257	-0.414497
258	-0.418518
259	-0.435204
260	-0.443235
261	-0.419254
262	-0.440053
263	-0.45875
264	-0.437553
265	-0.437737
266	-0.375954
267	-0.537761
268	-0.52016
269	-0.478649
270	-0.491261
271	-0.448685
272	-0.459754
273	-0.462524
274	-0.380193
275	-0.379672
276	-0.459618
277	-0.422069
278	-0.432562
279	-0.409748
280	-0.419012
281	-0.355581
282	-0.406839
283	-0.417922
284	-0.374915
285	-0.416033
286	-0.444149
287	-0.477534
288	-0.425232
289	-0.3924
290	-0.422647
291	-0.42452
292	-0.363915
293	-0.427183
294	-0.426225
295	-0.414545
296	-0.414378
297	-0.42582
298	-0.371498
299	-0.389671
300	-0.395378
301	-0.391703
302	-0.383614
303	-0.387408
304	-0.420952
305	-0.450327
306	-0.417284
307	-0.444141
308	-0.442481
309	-0.432731
310	-0.391996
311	-0.407868
312	-0.440121
313	-0.459971
314	-0.423907
315	-0.400789
316	-0.384022
317	-0.438439
318	-0.401559
319	-0.393996
320	-0.349976
321	-0.40774
322	-0.371518
323	-0.403707
324	-0.369271
325	-0.369036
326	-0.367174
327	-0.401263
328	-0.370296
329	-0.352557
330	-0.461587
331	-0.443346
332	-0.452885
333	-0.467183
334	-0.476766
335	-0.48895
336	-0.497575
337	-0.528429
338	-0.57041
339	-0.567604
340	-0.448753
341	-0.485828
342	-0.358237
343	-0.314918
344	-0.362749
345	-0.395517
346	-0.349645
347	-0.427907
348	-0.443621
349	-0.485777
350	-0.465271
351	-0.412144
352	-0.393483
353	-0.376765
354	-0.447265
355	-0.427721
356	-0.37276
357	-0.352835
358	-0.396273
359	-0.385262
360	-0.339166
361	-0.33273
362	-0.318078
363	-0.362714
364	-0.387243
365	-0.385793
366	-0.4825
367	-0.450751
368	-0.432084
369	-0.411885
370	-0.415839
371	-0.407323
372	-0.498815
373	-0.485868
374	-0.45164
375	-0.450221
376	-0.404399
377	-0.464948
378	-0.416513
379	-0.433911
380	-0.450404
381	-0.356793
382	-0.405929
383	-0.399083
384	-0.433842
385	-0.45208
386	-0.459588
387	-0.398296
388	-0.427624
389	-0.356002
390	-0.288601
391	-0.367896
392	-0.418823
393	-0.439769
394	-0.457588
395	-0.493274
396	-0.520192
397	-0.44853
398	-0.467378
399	-0.467612
400	-0.41622
401	-0.40556
402	-0.448457
403	-0.449521
404	-0.43801
405	-0.420041
406	-0.378839
407	-0.406952
408	-0.36929
409	-0.274575
410	-0.361965
411	-0.376282
412	-0.3268
413	-0.339602
414	-0.319977
415	-0.346319
416	-0.364701
417	-0.291739
418	-0.262224
419	-0.333204
420	-0.407852
421	-0.396799
422	-0.371945
423	-0.399541
424	-0.363675
425	-0.314877
426	-0.345638
427	-0.40569
428	-0.354116
429	-0.406575
430	-0.421446
431	-0.421614
432	-0.509263
433	-0.487216
434	-0.453595
435	-0.487559
436	-0.439251
437	-0.427496
438	-0.448333
439	-0.461932
440	-0.483984
441	-0.438028
442	-0.428332
443	-0.469929
444	-0.373976
445	-0.368578
446	-0.324005
447	-0.311197
448	-0.345149
449	-0.392636
450	-0.430382
451	-0.43377
452	-0.416887
453	-0.466325
454	-0.452978
455	-0.411136
456	-0.439299
457	-0.421521
458	-0.493048
459	-0.435145
460	-0.481379
461	-0.474767
462	-0.457341
463	-0.442043
464	-0.418658
465	-0.393138
466	-0.381831
467	-0.343812
468	-0.442647
469	-0.451007
470	-0.42864
471	-0.399123
472	-0.394944
473	-0.355622
474	-0.380959
475	-0.401091
476	-0.412797
477	-0.412293
478	-0.464192
479	-0.490349
480	-0.454212
481	-0.428107
482	-0.457143
483	-0.409917
484	-0.4358
485	-0.367743
486	-0.385865
487	-0.491621
488	-0.511744
489	-0.433971
490	-0.423928
491	-0.456455
492	-0.413831
493	-0.428963
494	-0.455182
495	-0.445559
496	-0.432305
497	-0.346889
498	-0.364586
499	-0.352755
500	-0.39467
501	-0.438392
502	-0.433073
503	-0.461502
504	-0.432204
505	-0.448154
506	-0.379211
507	-0.384517
508	-0.364373
509	-0.393305
510	-0.371742
511	-0.409684
512	-0.354624
513	-0.371963
514	-0.364233
515	-0.309136
516	-0.39695
517	-0.375203
518	-0.361738
519	-0.405289
520	-0.323189
521	-0.313674
522	-0.362847
523	-0.433083
524	-0.472398
525	-0.445629
526	-0.42587
527	-0.405252
528	-0.363084
529	-0.385182
530	-0.400669
531	-0.373653
532	-0.393373
533	-0.424288
534	-0.465507
535	-0.439286
536	-0.447435
537	-0.409976
538	-0.39026
539	-0.392371
540	-0.374799
541	-0.29277
542	-0.370449
543	-0.34311
544	-0.352584
545	-0.425131
546	-0.42778
547	-0.431731
548	-0.353145
549	-0.386221
550	-0.370111
551	-0.349356
552	-0.402281
553	-0.375622
554	-0.289931
555	-0.352124
556	-0.451565
557	-0.442219
558	-0.479903
559	-0.443835
560	-0.44876
561	-0.437602
562	-0.407744
563	-0.448359
564	-0.498702
565	-0.529814
566	-0.520239
567	-0.44887
568	-0.450487
569	-0.452628
570	-0.493977
571	-0.454443
572	-0.458588
573	-0.365464
574	-0.439534
575	-0.533285
576	-0.45376
577	-0.473884
578	-0.484648
579	-0.459544
580	-0.489327
581	-0.518054
582	-0.508184
583	-0.443037
584	-0.447891
585	-0.533264
586	-0.521534
587	-0.514401
588	-0.481453
589	-0.480096
590	-0.514693
591	-0.52275
592	-0.492015
593	-0.491455
594	-0.54386
595	-0.513715
596	-0.460783
597	-0.409954
598	-0.449325
599	-0.488625
600	-0.522417
601	-0.471806
602	-0.442105
603	-0.421541
604	-0.432598
605	-0.473029
606	-0.413194
607	-0.530293
608	-0.484648
609	-0.466377
610	-0.454167
611	-0.484751
612	-0.415596
613	-0.508044
614	-0.475866
615	-0.511347
616	-0.501288
617	-0.561191
618	-0.527363
619	-0.531673
620	-0.509579
621	-0.452234
622	-0.455731
623	-0.363666
624	-0.363304
625	-0.394051
626	-0.442768
627	-0.411468
628	-0.409037
629	-0.407186
630	-0.360814
631	-0.403559
632	-0.389837
633	-0.481479
634	-0.500299
635	-0.401237
636	-0.407909
637	-0.376277
638	-0.387155
639	-0.471835
640	-0.481822
641	-0.503478
642	-0.473279
643	-0.449944
644	-0.499801
645	-0.483075
646	-0.43399
647	-0.406298
648	-0.465714
649	-0.418827
650	-0.460892
651	-0.439904
652	-0.448557
653	-0.453623
654	-0.441001
655	-0.376284
656	-0.373176
657	-0.470694
658	-0.444788
659	-0.410595
660	-0.410159
661	-0.433212
662	-0.503057
663	-0.417169
664	-0.442393
665	-0.409638
666	-0.33438
667	-0.367076
668	-0.358906
669	-0.384
670	-0.347219
671	-0.338435
672	-0.34582
673	-0.359446
674	-0.269564
675	-0.340774
676	-0.347759
677	-0.363327
678	-0.385897
679	-0.379053
680	-0.408909
681	-0.380909
682	-0.342057
683	-0.395871
684	-0.408298
685	-0.356461
686	-0.375822
687	-0.431797
688	-0.414252
689	-0.436595
690	-0.409253
691	-0.402038
692	-0.424305
693	-0.45408
694	-0.468453
695	-0.484578
696	-0.480486
697	-0.463582
698	-0.492372
699	-0.515526
700	-0.52732
701	-0.506684
702	-0.535223
703	-0.524599
704	-0.486286
705	-0.478623
706	-0.49464
707	-0.464159
708	-0.483023
709	-0.491964
710	-0.390089
711	-0.392271
712	-0.385917
713	-0.392955
714	-0.349394
715	-0.353157
716	-0.427483
717	-0.392831
718	-0.406211
719	-0.383404
720	-0.358133
721	-0.365774
722	-0.389945
723	-0.357609
724	-0.347725
725	-0.380978
726	-0.421773
727	-0.415237
728	-0.445757
729	-0.468998
730	-0.383144
731	-0.409775
732	-0.35412
733	-0.367657
734	-0.408643
735	-0.384374
736	-0.413055
737	-0.416332
738	-0.41635
739	-0.379347
740	-0.378791
741	-0.327487
742	-0.359333
743	-0.456946
744	-0.423455
745	-0.447407
746	-0.492458
747	-0.503698
748	-0.439491
749	-0.390368
750	-0.410914
751	-0.387725
752	-0.364343
753	-0.397726
754	-0.426655
755	-0.371589
756	-0.363524
757	-0.43601
758	-0.463849
759	-0.470194
760	-0.399124
761	-0.464584
762	-0.412007
763	-0.399805
764	-0.384583
765	-0.418831
766	-0.402117
767	-0.365606
768	-0.350501
769	-0.38769
770	-0.384753
771	-0.403606
772	-0.445049
773	-0.422269
774	-0.480352
775	-0.407737
776	-0.400926
777	-0.390443
778	-0.356069
779	-0.453102
780	-0.473146
781	-0.476819
782	-0.455379
783	-0.441652
784	-0.410476
785	-0.426679
786	-0.429683
787	-0.389269
788	-0.372593
789	-0.396405
790	-0.401524
791	-0.447187
792	-0.442092
793	-0.470723
794	-0.417054
795	-0.405264
796	-0.459921
797	-0.411831
798	-0.416563
799	-0.34622
800	-0.430014
801	-0.397462
802	-0.412226
803	-0.413138
804	-0.391501
805	-0.404871
806	-0.440992
807	-0.478312
808	-0.390099
809	-0.447747
810	-0.451776
811	-0.444221
812	-0.476498
813	-0.411026
814	-0.495888
815	-0.569713
816	-0.466652
817	-0.450742
818	-0.448568
819	-0.461027
820	-0.42797
821	-0.395703
822	-0.335719
823	-0.391878
824	-0.39041
825	-0.40855
