           1   0.0427891   0.0427891           0
           2   0.0434877   0.0431384 0.000246965
           3   0.0423628   0.0428799 0.000267718
           4   0.0433215   0.0429903 0.000222396
           5   0.0423786   0.0428679 0.000208871
           6   0.0426967   0.0428394 0.000175998
           7   0.0423551   0.0427702 0.000163889
           8   0.0426052   0.0427496 0.000144695
           9   0.0428309   0.0427586   0.0001289
          10   0.0431884   0.0428016 0.000122967
          11    0.042507   0.0427748 0.000114669
          12   0.0425341   0.0427548 0.000106853
          13   0.0430256   0.0427756 0.000100644
          14   0.0423188    0.042743 9.86031e-05
          15   0.0427995   0.0427467 9.21015e-05
          16   0.0425376   0.0427337 8.72679e-05
          17   0.0429917   0.0427488 8.34441e-05
          18   0.0427023   0.0427462 7.88483e-05
          19   0.0429316    0.042756 7.52996e-05
          20   0.0425551    0.042746 7.22014e-05
          21   0.0423226   0.0427258 7.15226e-05
          22   0.0423414   0.0427083 7.03734e-05
          23   0.0435959   0.0427469 7.71725e-05
          24   0.0429549   0.0427556 7.44419e-05
          25   0.0428714   0.0427602 7.16082e-05
          26   0.0424653   0.0427489 6.97463e-05
          27   0.0424963   0.0427395 6.77875e-05
          28   0.0424416   0.0427289 6.61962e-05
          29   0.0424143    0.042718  6.4796e-05
          30   0.0425412   0.0427121 6.29036e-05
          31   0.0431628   0.0427267 6.25318e-05
          32   0.0429538   0.0427338  6.0979e-05
          33   0.0422876   0.0427203 6.06113e-05
          34   0.0432032   0.0427345   6.047e-05
          35   0.0421679   0.0427183 6.08706e-05
          36   0.0424024   0.0427095 5.98088e-05
          37   0.0429976   0.0427173 5.86969e-05
          38   0.0422593   0.0427052 5.83764e-05
          39   0.0424004   0.0426974 5.74004e-05
          40   0.0430822    0.042707 5.67655e-05
          41    0.042234   0.0426955 5.65413e-05
          42   0.0423942   0.0426883 5.56481e-05
          43   0.0432723   0.0427019 5.59865e-05
          44   0.0426351   0.0427004 5.47346e-05
          45   0.0422635   0.0426907 5.43726e-05
          46   0.0424447   0.0426853 5.34528e-05
          47   0.0426589   0.0426848 5.23185e-05
          48   0.0425442   0.0426818 5.13103e-05
          49   0.0423356   0.0426748 5.07475e-05
          50   0.0424471   0.0426702 4.99364e-05
          51    0.043145   0.0426795 4.98175e-05
          52    0.042105   0.0426685 5.00698e-05
          53   0.0424949   0.0426652 4.92321e-05
          54   0.0422192   0.0426569 4.90084e-05
          55   0.0424682   0.0426535 4.82374e-05
          56   0.0424228   0.0426494 4.75516e-05
          57   0.0428496   0.0426529 4.68469e-05
          58   0.0429683   0.0426583 4.63536e-05
          59   0.0428191   0.0426611  4.5648e-05
          60   0.0428301   0.0426639  4.4974e-05
          61    0.042367    0.042659 4.44993e-05
          62   0.0427266   0.0426601 4.37949e-05
          63   0.0429565   0.0426648 4.33518e-05
          64   0.0420149   0.0426547 4.38477e-05
          65    0.042721   0.0426557  4.3185e-05
          66    0.043122   0.0426627 4.31048e-05
          67   0.0418652   0.0426508 4.40744e-05
          68   0.0430756   0.0426571 4.38666e-05
          69   0.0433644   0.0426673 4.44124e-05
          70   0.0426084   0.0426665 4.37859e-05
          71   0.0426613   0.0426664 4.31692e-05
          72   0.0422081   0.0426601 4.30365e-05
          73   0.0434753   0.0426712  4.3872e-05
          74   0.0427135   0.0426718 4.32829e-05
          75   0.0427817   0.0426733 4.27306e-05
          76   0.0420022   0.0426644 4.30709e-05
          77   0.0425765   0.0426633 4.25267e-05
          78   0.0428943   0.0426662 4.20845e-05
          79   0.0421261   0.0426594 4.21035e-05
          80   0.0428039   0.0426612 4.16159e-05
          81   0.0428441   0.0426635 4.11633e-05
          82   0.0433794   0.0426722  4.1577e-05
          83   0.0429942   0.0426761 4.12566e-05
          84   0.0429931   0.0426799 4.09377e-05
          85   0.0428901   0.0426823 4.05307e-05
          86   0.0431642   0.0426879 4.04449e-05
          87   0.0431023   0.0426927 4.02595e-05
          88   0.0430304   0.0426965 3.99845e-05
          89   0.0423156   0.0426923 3.97637e-05
          90   0.0429464   0.0426951  3.9422e-05
          91   0.0422696   0.0426904  3.9265e-05
          92    0.043004   0.0426938 3.89859e-05
          93   0.0426171    0.042693 3.85754e-05
          94   0.0424834   0.0426908 3.82295e-05
          95   0.0419515    0.042683  3.8611e-05
          96   0.0420062   0.0426759 3.88471e-05
          97   0.0426933   0.0426761  3.8447e-05
          98   0.0429045   0.0426784 3.81253e-05
          99   0.0425777   0.0426774 3.77538e-05
         100   0.0427619   0.0426783 3.73857e-05
