          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0           0           0
          20           0  0.00560571  0.00546377
          20           0   0.0074596  0.00500786
          20           0   0.0122563  0.00686737
          20           0   0.0265841   0.0115901
          20    0.111204   0.0460701   0.0143422
          20    0.135769    0.109659   0.0267312
          20    0.478936    0.164795   0.0299046
          20    0.330155    0.220442   0.0306455
          20    0.410836    0.238235   0.0331592
          20    0.281722    0.278015   0.0348593
          20    0.609519    0.373513   0.0340309
          20    0.995906    0.458983   0.0562702
          20      1.2011    0.532185    0.059219
          20     1.18998     0.69876   0.0668064
          20     1.28539    0.742568   0.0615834
          20     1.83459    0.857512   0.0848749
          20     1.93705     1.03813   0.0851334
          20     1.81883     1.14133   0.0935876
          20      1.7781     1.28572   0.0818574
          20     2.00701     1.42312    0.109656
          20     1.83196      1.4737    0.100731
          20     1.86401     1.62498     0.10526
          20     1.64049     1.69809    0.123519
          20     1.76041     1.74392   0.0822256
          20      2.3252     1.80457   0.0873148
          20     2.48188     1.75944   0.0871393
          20     2.48358     1.80189    0.108376
          20     2.28092     1.73307    0.106092
          20     2.02863     1.88182    0.102783
          20     2.16546       1.901    0.104671
          20     2.69656     2.01542    0.131532
          20      3.1514     2.08359     0.12459
          20     3.19592      1.9747    0.118675
          20     2.64692     2.00548    0.123792
          20      2.5043     1.94706     0.11793
          20     2.62911     1.92147    0.118008
          20     2.90629     1.96466    0.122917
          20     2.89422     1.83551    0.112468
          20     3.54151     1.88466    0.127288
          20      3.3652     1.95052     0.13573
          20      3.4491     1.87321    0.108581
          20     3.53092     1.96687    0.114284
          20     2.87801     1.83127    0.101926
          20     2.75499     1.86745    0.102665
          20     2.07917     1.73711   0.0781176
          20     2.05019     1.70178   0.0672611
          20     1.99643     1.75983   0.0804987
          20      1.8406     1.68372   0.0565791
          20     1.82709     1.65721    0.067599
          20     1.79848     1.71681   0.0814633
          20     1.82787     1.66218   0.0755605
          20     1.78168     1.65382   0.0649396
          20     2.16896     1.73502   0.0679077
          20     2.12584     1.75419   0.0998171
          20     1.46832     1.57336   0.0642159
          20     1.52498     1.55327   0.0612524
          20     1.52071     1.53805   0.0573325
          20       1.508     1.54387   0.0606614
          20     1.49548     1.63792    0.103161
          20     1.52724     1.59946   0.0891204
          20     1.49278      1.5329   0.0651775
          20     1.51568     1.55742   0.0684752
          20     2.02755     1.53684    0.068226
          20     1.67908     1.53474   0.0522683
          20      1.5996     1.50808   0.0568822
          20     1.41773     1.61339   0.0839456
          20     1.77159      1.6537   0.0705252
          20     1.75439     1.70716    0.105565
          20     2.02491      1.5787    0.083909
          20     2.15279     1.52119    0.080342
          20     1.28129     1.40274   0.0477748
          20     1.27889     1.40053   0.0526798
          20     1.29589     1.35668   0.0455254
