0.885057	0.534454	-0.341731	0.00381825	ACCEPTANCE: 0.9
0.864381	0.539472	-0.363657	0.00365876	ACCEPTANCE: 1
0.862443	0.53139	-0.34999	0.00370994	ACCEPTANCE: 0.8
0.854552	0.547356	-0.384111	0.00333439	ACCEPTANCE: 0.8
0.863168	0.550299	-0.383532	0.00333195	ACCEPTANCE: 1
0.888213	0.573959	-0.398265	0.00320332	ACCEPTANCE: 1
0.905665	0.570604	-0.383805	0.00288387	ACCEPTANCE: 0.9
0.920334	0.583508	-0.37981	0.00297822	ACCEPTANCE: 1
0.894405	0.59153	-0.409463	0.00313274	ACCEPTANCE: 1
0.896007	0.59046	-0.40812	0.00273862	ACCEPTANCE: 0.9
0.90227	0.591436	-0.402838	0.00292476	ACCEPTANCE: 0.8
0.912304	0.588412	-0.389469	0.00308812	ACCEPTANCE: 1
0.92342	0.588013	-0.382159	0.00296357	ACCEPTANCE: 1
0.916732	0.590744	-0.388732	0.0030995	ACCEPTANCE: 1
0.922144	0.583926	-0.383831	0.00321058	ACCEPTANCE: 0.9
0.921585	0.589937	-0.381335	0.00324937	ACCEPTANCE: 0.9
0.930933	0.583861	-0.3691	0.00332901	ACCEPTANCE: 0.7
0.938976	0.58403	-0.361541	0.00343367	ACCEPTANCE: 0.7
0.941043	0.58347	-0.356156	0.00348403	ACCEPTANCE: 0.8
0.906853	0.579354	-0.392289	0.00289489	ACCEPTANCE: 0.9
0.91064	0.577521	-0.386198	0.00285058	ACCEPTANCE: 0.9
0.903685	0.580315	-0.395624	0.00293964	ACCEPTANCE: 0.9
0.894971	0.587018	-0.402895	0.00276851	ACCEPTANCE: 0.9
0.887398	0.58484	-0.407452	0.0034291	ACCEPTANCE: 0.8
0.877808	0.583204	-0.4145	0.00280032	ACCEPTANCE: 1
0.876675	0.5823	-0.413155	0.00291195	ACCEPTANCE: 1
0.861498	0.582048	-0.422573	0.00294362	ACCEPTANCE: 0.9
0.854657	0.580519	-0.425096	0.00275563	ACCEPTANCE: 1
0.863121	0.583392	-0.42283	0.00270636	ACCEPTANCE: 0.9
0.842022	0.585583	-0.435609	0.00255991	ACCEPTANCE: 1
0.819807	0.586802	-0.438979	0.00264108	ACCEPTANCE: 0.9
0.816569	0.587505	-0.44168	0.00253578	ACCEPTANCE: 1
0.805283	0.587888	-0.44112	0.00255559	ACCEPTANCE: 0.8
0.803434	0.589022	-0.439302	0.00266548	ACCEPTANCE: 1
0.794695	0.591777	-0.441222	0.0026477	ACCEPTANCE: 1
0.784579	0.590642	-0.440692	0.00258956	ACCEPTANCE: 0.9
0.796433	0.589668	-0.441849	0.00241203	ACCEPTANCE: 1
0.79548	0.589442	-0.439405	0.00286902	ACCEPTANCE: 1
0.808973	0.589161	-0.443223	0.00260321	ACCEPTANCE: 1
0.800498	0.588819	-0.441483	0.00273165	ACCEPTANCE: 1
0.794535	0.589159	-0.439915	0.00291828	ACCEPTANCE: 0.8
0.780329	0.58839	-0.440563	0.00252285	ACCEPTANCE: 0.9
0.793514	0.587302	-0.440569	0.00277493	ACCEPTANCE: 1
0.806785	0.586128	-0.440949	0.00266113	ACCEPTANCE: 0.9
0.809369	0.586034	-0.44018	0.00268138	ACCEPTANCE: 0.9
0.817254	0.588077	-0.439651	0.00251077	ACCEPTANCE: 1
0.818443	0.58909	-0.439968	0.00275628	ACCEPTANCE: 1
0.80958	0.588112	-0.442421	0.00290532	ACCEPTANCE: 0.9
0.81199	0.590292	-0.441605	0.00279577	ACCEPTANCE: 1
0.821798	0.590974	-0.440661	0.00267632	ACCEPTANCE: 1
0.816815	0.591198	-0.441849	0.00262475	ACCEPTANCE: 1
0.815297	0.591312	-0.443945	0.00267032	ACCEPTANCE: 0.9
0.828013	0.588766	-0.438962	0.00263	ACCEPTANCE: 0.9
0.818021	0.590797	-0.442142	0.00260816	ACCEPTANCE: 0.8
0.814867	0.592028	-0.443793	0.00257813	ACCEPTANCE: 0.8
0.818579	0.590098	-0.445911	0.0025537	ACCEPTANCE: 0.8
0.819104	0.58831	-0.439261	0.00271287	ACCEPTANCE: 0.7
0.82464	0.587468	-0.438222	0.00275688	ACCEPTANCE: 0.9
0.831622	0.588102	-0.438607	0.002381	ACCEPTANCE: 1
0.833259	0.586865	-0.436736	0.00253146	ACCEPTANCE: 1
0.832821	0.5875	-0.435595	0.00244973	ACCEPTANCE: 0.8
0.832185	0.588074	-0.43484	0.00261299	ACCEPTANCE: 0.9
0.826522	0.588162	-0.437699	0.00255117	ACCEPTANCE: 1
0.818554	0.587144	-0.439606	0.00261083	ACCEPTANCE: 0.9
0.823995	0.586731	-0.438832	0.00254037	ACCEPTANCE: 1
0.838033	0.583586	-0.434182	0.00250214	ACCEPTANCE: 1
0.848831	0.58214	-0.428106	0.00265838	ACCEPTANCE: 0.833333
0.839894	0.583747	-0.434223	0.00259625	ACCEPTANCE: 1
0.83793	0.580913	-0.431383	0.00274956	ACCEPTANCE: 1
0.831886	0.579841	-0.430284	0.00268568	ACCEPTANCE: 1
0.824753	0.580734	-0.434754	0.00253762	ACCEPTANCE: 0.916667
0.806552	0.582948	-0.44028	0.00274483	ACCEPTANCE: 0.916667
0.810652	0.583428	-0.437857	0.00265957	ACCEPTANCE: 0.916667
0.810956	0.583772	-0.436451	0.00271079	ACCEPTANCE: 0.833333
0.79413	0.585601	-0.439592	0.00280719	ACCEPTANCE: 1
0.796975	0.583372	-0.438551	0.00254186	ACCEPTANCE: 0.833333
0.786997	0.58478	-0.441612	0.00246451	ACCEPTANCE: 1
0.784169	0.584043	-0.439247	0.00253235	ACCEPTANCE: 0.75
0.788473	0.584206	-0.440794	0.00272312	ACCEPTANCE: 0.916667
0.786373	0.583506	-0.43993	0.00263405	ACCEPTANCE: 0.833333
0.783093	0.581853	-0.434144	0.00257717	ACCEPTANCE: 1
0.784577	0.582929	-0.438252	0.00244844	ACCEPTANCE: 0.916667
0.797558	0.582548	-0.441735	0.00248893	ACCEPTANCE: 0.75
0.802204	0.584483	-0.43989	0.002429	ACCEPTANCE: 0.833333
0.810493	0.58441	-0.43703	0.00264992	ACCEPTANCE: 0.916667
0.823076	0.586082	-0.436977	0.00262595	ACCEPTANCE: 0.75
0.820905	0.584969	-0.436219	0.00272709	ACCEPTANCE: 0.75
0.82315	0.581526	-0.433311	0.00262136	ACCEPTANCE: 1
0.817368	0.58052	-0.434993	0.00269512	ACCEPTANCE: 0.916667
0.825139	0.582139	-0.435881	0.00230204	ACCEPTANCE: 0.75
0.817719	0.582131	-0.436054	0.00259358	ACCEPTANCE: 1
0.810761	0.579799	-0.436002	0.00261031	ACCEPTANCE: 1
0.812644	0.576663	-0.432953	0.00285524	ACCEPTANCE: 0.833333
0.816253	0.575827	-0.433332	0.00268624	ACCEPTANCE: 0.916667
0.812301	0.578148	-0.434238	0.00280364	ACCEPTANCE: 0.916667
0.815021	0.579093	-0.433279	0.00269577	ACCEPTANCE: 1
0.816322	0.580514	-0.435991	0.00246212	ACCEPTANCE: 1
0.819059	0.583442	-0.436347	0.00250552	ACCEPTANCE: 0.916667
0.815768	0.583818	-0.439974	0.00268157	ACCEPTANCE: 1
0.817388	0.584837	-0.43748	0.00238479	ACCEPTANCE: 0.75
0.818769	0.585975	-0.441416	0.00269512	ACCEPTANCE: 0.916667
0.82675	0.584476	-0.436196	0.00253115	ACCEPTANCE: 0.916667
0.831067	0.584266	-0.433938	0.0024052	ACCEPTANCE: 0.833333
0.826758	0.586523	-0.435679	0.00255603	ACCEPTANCE: 0.916667
0.828585	0.586133	-0.438782	0.00233144	ACCEPTANCE: 0.916667
0.821745	0.58823	-0.438858	0.00268342	ACCEPTANCE: 1
0.799157	0.589004	-0.441569	0.00279871	ACCEPTANCE: 1
0.794008	0.588392	-0.44064	0.00280114	ACCEPTANCE: 0.75
0.797951	0.588091	-0.441275	0.00235128	ACCEPTANCE: 0.916667
0.809249	0.587037	-0.44087	0.00271229	ACCEPTANCE: 1
0.798025	0.590202	-0.44042	0.00248391	ACCEPTANCE: 0.916667
0.779517	0.591815	-0.441579	0.00247247	ACCEPTANCE: 0.916667
0.788564	0.591511	-0.44124	0.00265449	ACCEPTANCE: 0.916667
0.782757	0.588812	-0.439835	0.00246382	ACCEPTANCE: 0.833333
0.796242	0.588111	-0.440434	0.00256067	ACCEPTANCE: 0.75
0.790952	0.587633	-0.441616	0.00294001	ACCEPTANCE: 0.666667
0.803705	0.586001	-0.43774	0.00246466	ACCEPTANCE: 0.833333
0.799583	0.58523	-0.438588	0.00263936	ACCEPTANCE: 0.75
0.807005	0.585396	-0.439329	0.00249577	ACCEPTANCE: 0.75
0.806599	0.586574	-0.440583	0.00265298	ACCEPTANCE: 0.916667
0.797143	0.586376	-0.443103	0.00225704	ACCEPTANCE: 0.916667
0.787804	0.588804	-0.442464	0.00247029	ACCEPTANCE: 1
0.787606	0.591333	-0.442462	0.00266048	ACCEPTANCE: 0.75
0.790107	0.594085	-0.44252	0.00242611	ACCEPTANCE: 1
0.787515	0.59366	-0.439398	0.00248628	ACCEPTANCE: 1
0.80401	0.591263	-0.442096	0.00269447	ACCEPTANCE: 1
0.791108	0.590062	-0.441123	0.00273104	ACCEPTANCE: 0.75
0.797872	0.58758	-0.442812	0.00253788	ACCEPTANCE: 0.5
0.79741	0.588249	-0.442619	0.00252298	ACCEPTANCE: 0.666667
0.795541	0.588096	-0.439923	0.00281456	ACCEPTANCE: 0.916667
0.778148	0.587002	-0.436849	0.00251022	ACCEPTANCE: 0.916667
0.789298	0.583816	-0.440831	0.00249233	ACCEPTANCE: 0.833333
0.791373	0.580735	-0.436583	0.00243983	ACCEPTANCE: 0.916667
0.782881	0.581185	-0.433837	0.00273167	ACCEPTANCE: 0.916667
0.791954	0.582	-0.436472	0.0024885	ACCEPTANCE: 0.916667
0.785125	0.581692	-0.438047	0.00262806	ACCEPTANCE: 0.916667
0.788997	0.583415	-0.441296	0.00259351	ACCEPTANCE: 0.916667
0.781125	0.582207	-0.43921	0.00263124	ACCEPTANCE: 0.583333
0.779794	0.581227	-0.435648	0.0026759	ACCEPTANCE: 0.583333
0.788496	0.58348	-0.441748	0.00250418	ACCEPTANCE: 0.75
0.793023	0.584422	-0.439987	0.00269736	ACCEPTANCE: 0.75
0.792925	0.584114	-0.441659	0.00242813	ACCEPTANCE: 1
0.804646	0.58196	-0.437547	0.00248531	ACCEPTANCE: 1
0.791702	0.579134	-0.436842	0.00260633	ACCEPTANCE: 0.916667
0.799594	0.578905	-0.433917	0.00264356	ACCEPTANCE: 1
0.802383	0.579572	-0.434798	0.00288616	ACCEPTANCE: 0.916667
0.814845	0.581808	-0.4368	0.00250406	ACCEPTANCE: 1
0.804583	0.582365	-0.438115	0.00269532	ACCEPTANCE: 0.75
0.812826	0.582262	-0.439895	0.00281256	ACCEPTANCE: 1
0.802555	0.581876	-0.437998	0.00264034	ACCEPTANCE: 0.916667
0.808115	0.578118	-0.434188	0.00261662	ACCEPTANCE: 1
0.797815	0.576714	-0.433249	0.00260852	ACCEPTANCE: 0.916667
0.79163	0.578211	-0.437199	0.00259648	ACCEPTANCE: 1
0.811519	0.580131	-0.437521	0.00283104	ACCEPTANCE: 1
0.81324	0.583674	-0.438998	0.00251348	ACCEPTANCE: 0.75
0.809702	0.582396	-0.438818	0.00250249	ACCEPTANCE: 0.833333
0.799409	0.583399	-0.439886	0.0028149	ACCEPTANCE: 0.916667
0.790833	0.587064	-0.440454	0.00270998	ACCEPTANCE: 0.916667
0.795188	0.588579	-0.438946	0.00279829	ACCEPTANCE: 1
0.800189	0.589433	-0.441453	0.00243454	ACCEPTANCE: 0.916667
0.807749	0.589238	-0.441295	0.00258697	ACCEPTANCE: 0.833333
0.812358	0.588879	-0.440621	0.00271186	ACCEPTANCE: 0.833333
0.803653	0.587656	-0.437988	0.00263322	ACCEPTANCE: 0.75
0.814505	0.584813	-0.439953	0.00253997	ACCEPTANCE: 0.75
0.802729	0.586413	-0.441591	0.00261861	ACCEPTANCE: 0.833333
0.804932	0.585753	-0.44159	0.00265509	ACCEPTANCE: 0.583333
0.81319	0.585158	-0.439218	0.00264436	ACCEPTANCE: 0.642857
0.812548	0.587389	-0.440185	0.00262527	ACCEPTANCE: 0.785714
0.810864	0.589076	-0.442054	0.00263105	ACCEPTANCE: 0.857143
0.811662	0.588825	-0.43983	0.00281025	ACCEPTANCE: 0.642857
0.816288	0.5891	-0.441182	0.00257665	ACCEPTANCE: 0.857143
0.811911	0.58708	-0.43863	0.00286281	ACCEPTANCE: 0.714286
0.808063	0.587896	-0.440899	0.00273261	ACCEPTANCE: 0.714286
0.819286	0.593351	-0.44292	0.00265748	ACCEPTANCE: 0.928571
0.837509	0.593708	-0.438163	0.00259231	ACCEPTANCE: 1
0.846071	0.594108	-0.435258	0.00289782	ACCEPTANCE: 0.642857
0.855747	0.594275	-0.432941	0.0029547	ACCEPTANCE: 0.928571
0.843045	0.595926	-0.437093	0.0028659	ACCEPTANCE: 0.928571
0.824555	0.592728	-0.442956	0.00260116	ACCEPTANCE: 0.928571
0.828991	0.591149	-0.439057	0.00278247	ACCEPTANCE: 0.928571
0.829841	0.594468	-0.442055	0.00262955	ACCEPTANCE: 0.857143
0.835838	0.594139	-0.439269	0.00255836	ACCEPTANCE: 0.714286
0.833063	0.592259	-0.438665	0.00263119	ACCEPTANCE: 0.357143
0.832231	0.586459	-0.435524	0.00256152	ACCEPTANCE: 0.857143
0.838379	0.581798	-0.430837	0.00249861	ACCEPTANCE: 0.928571
0.85783	0.579879	-0.426887	0.0025371	ACCEPTANCE: 0.785714
0.85304	0.582175	-0.423854	0.00261151	ACCEPTANCE: 0.857143
0.857069	0.584852	-0.426784	0.00314225	ACCEPTANCE: 0.857143
0.87048	0.585434	-0.420694	0.00294136	ACCEPTANCE: 0.857143
0.855958	0.583995	-0.423165	0.00308691	ACCEPTANCE: 0.714286
0.858783	0.580202	-0.424093	0.00271464	ACCEPTANCE: 0.928571
0.856828	0.579247	-0.423662	0.00273409	ACCEPTANCE: 0.785714
0.860744	0.582603	-0.426286	0.00263843	ACCEPTANCE: 0.857143
0.854384	0.585192	-0.428855	0.00262757	ACCEPTANCE: 0.857143
0.847218	0.583749	-0.434894	0.00286851	ACCEPTANCE: 0.357143
0.840134	0.582237	-0.430894	0.00286608	ACCEPTANCE: 0.642857
0.833017	0.5823	-0.43406	0.00274433	ACCEPTANCE: 0.857143
0.838256	0.585061	-0.435051	0.00277755	ACCEPTANCE: 0.857143
0.830933	0.585305	-0.437767	0.00230536	ACCEPTANCE: 0.785714
0.838966	0.586284	-0.434599	0.00263257	ACCEPTANCE: 0.642857
0.839083	0.588974	-0.436236	0.00272218	ACCEPTANCE: 0.785714
0.829069	0.591753	-0.441082	0.0024943	ACCEPTANCE: 0.785714
0.819469	0.593924	-0.444757	0.00244317	ACCEPTANCE: 0.785714
0.813881	0.592762	-0.443278	0.00288934	ACCEPTANCE: 0.857143
0.812738	0.591049	-0.44012	0.0028929	ACCEPTANCE: 0.857143
0.800592	0.59339	-0.4438	0.00237589	ACCEPTANCE: 0.857143
0.806726	0.592158	-0.442656	0.00258473	ACCEPTANCE: 0.714286
0.807515	0.590701	-0.441044	0.00252806	ACCEPTANCE: 0.785714
0.80541	0.592499	-0.441777	0.00264461	ACCEPTANCE: 0.785714
0.795123	0.592958	-0.442125	0.0029109	ACCEPTANCE: 0.785714
0.794636	0.59101	-0.442011	0.00268213	ACCEPTANCE: 1
0.789132	0.593159	-0.441569	0.00250316	ACCEPTANCE: 0.857143
0.785788	0.595533	-0.445427	0.00230008	ACCEPTANCE: 0.857143
0.783856	0.596336	-0.442763	0.00239643	ACCEPTANCE: 0.928571
0.779105	0.597397	-0.444119	0.00245693	ACCEPTANCE: 1
0.796657	0.598345	-0.444137	0.00238816	ACCEPTANCE: 0.714286
0.795671	0.598455	-0.446058	0.00235214	ACCEPTANCE: 0.714286
0.789612	0.598052	-0.443416	0.00221826	ACCEPTANCE: 0.857143
0.782413	0.5996	-0.446235	0.00238792	ACCEPTANCE: 0.857143
0.78486	0.599462	-0.446441	0.00246721	ACCEPTANCE: 0.785714
0.783378	0.600967	-0.444392	0.00243025	ACCEPTANCE: 0.928571
0.797683	0.597225	-0.441231	0.00245782	ACCEPTANCE: 0.928571
0.801914	0.597475	-0.444232	0.00253892	ACCEPTANCE: 0.642857
0.795811	0.595461	-0.44446	0.00245442	ACCEPTANCE: 1
0.785086	0.595006	-0.44479	0.00235221	ACCEPTANCE: 0.714286
0.792535	0.592474	-0.444597	0.00245512	ACCEPTANCE: 0.714286
0.786724	0.588153	-0.440654	0.00266462	ACCEPTANCE: 0.928571
0.785462	0.588353	-0.440668	0.00257586	ACCEPTANCE: 0.857143
0.774135	0.588484	-0.440262	0.00265487	ACCEPTANCE: 0.714286
0.771539	0.591191	-0.440643	0.00251086	ACCEPTANCE: 0.714286
0.783906	0.591167	-0.440148	0.00272671	ACCEPTANCE: 0.857143
0.789306	0.591329	-0.440725	0.00249448	ACCEPTANCE: 0.928571
0.796	0.592731	-0.442387	0.0027464	ACCEPTANCE: 0.928571
0.792308	0.591132	-0.442502	0.0027541	ACCEPTANCE: 0.428571
0.77873	0.58962	-0.441627	0.00263711	ACCEPTANCE: 0.857143
0.766884	0.592345	-0.438578	0.00256436	ACCEPTANCE: 0.857143
0.768524	0.592407	-0.43826	0.0026397	ACCEPTANCE: 0.642857
0.766903	0.593828	-0.438821	0.00257522	ACCEPTANCE: 0.857143
0.776912	0.594312	-0.444287	0.00226891	ACCEPTANCE: 0.714286
0.784543	0.596594	-0.441796	0.00260965	ACCEPTANCE: 0.785714
0.781258	0.597017	-0.443278	0.0023796	ACCEPTANCE: 0.857143
0.773621	0.59835	-0.44196	0.00237934	ACCEPTANCE: 0.714286
0.784601	0.599438	-0.445483	0.0024944	ACCEPTANCE: 0.857143
0.758983	0.601386	-0.439652	0.0026487	ACCEPTANCE: 0.857143
0.76443	0.600409	-0.437908	0.00249315	ACCEPTANCE: 0.785714
0.760065	0.601463	-0.438737	0.00235879	ACCEPTANCE: 0.642857
0.757969	0.602193	-0.44073	0.00231016	ACCEPTANCE: 0.5
0.760461	0.599579	-0.437575	0.00223277	ACCEPTANCE: 0.928571
0.771916	0.600984	-0.440054	0.00250515	ACCEPTANCE: 0.5
0.756947	0.600614	-0.438112	0.00218799	ACCEPTANCE: 0.785714
0.757592	0.59747	-0.437491	0.00239652	ACCEPTANCE: 0.785714
0.737026	0.595372	-0.427735	0.00223798	ACCEPTANCE: 0.642857
0.752247	0.595384	-0.434146	0.00230704	ACCEPTANCE: 0.571429
0.755366	0.597117	-0.435569	0.0022937	ACCEPTANCE: 0.785714
0.743052	0.595528	-0.429389	0.00249737	ACCEPTANCE: 0.785714
0.743003	0.596225	-0.430643	0.00218957	ACCEPTANCE: 0.857143
0.732382	0.594671	-0.42362	0.00207072	ACCEPTANCE: 0.785714
0.747799	0.595239	-0.43375	0.00241773	ACCEPTANCE: 0.642857
0.746905	0.593594	-0.432425	0.0024504	ACCEPTANCE: 0.857143
0.751426	0.592874	-0.429784	0.00232339	ACCEPTANCE: 0.642857
0.760567	0.589337	-0.435441	0.00240511	ACCEPTANCE: 0.857143
0.757184	0.590059	-0.435004	0.00220526	ACCEPTANCE: 0.857143
0.765204	0.589311	-0.43464	0.00265671	ACCEPTANCE: 0.428571
0.770854	0.590306	-0.436237	0.00251916	ACCEPTANCE: 0.714286
0.784931	0.59259	-0.441294	0.00275925	ACCEPTANCE: 0.857143
0.780011	0.590847	-0.440356	0.00266377	ACCEPTANCE: 1
0.775011	0.594688	-0.440156	0.00237505	ACCEPTANCE: 0.6875
0.776061	0.593115	-0.4396	0.00277625	ACCEPTANCE: 0.875
0.788329	0.593593	-0.444425	0.00241044	ACCEPTANCE: 0.75
0.787254	0.596639	-0.445494	0.0024982	ACCEPTANCE: 0.9375
0.783261	0.598732	-0.446036	0.00232852	ACCEPTANCE: 0.875
0.790186	0.599256	-0.445697	0.00232992	ACCEPTANCE: 0.75
0.792939	0.601097	-0.447255	0.00243243	ACCEPTANCE: 0.5625
0.789361	0.60311	-0.443776	0.0024332	ACCEPTANCE: 0.8125
0.797895	0.602904	-0.446188	0.00252596	ACCEPTANCE: 0.8125
0.801834	0.602563	-0.445715	0.00249618	ACCEPTANCE: 0.75
0.828194	0.601183	-0.445697	0.00272733	ACCEPTANCE: 0.875
0.818435	0.605281	-0.447129	0.00277769	ACCEPTANCE: 0.8125
0.812409	0.604507	-0.446111	0.00242608	ACCEPTANCE: 0.8125
0.801613	0.604394	-0.448161	0.00229123	ACCEPTANCE: 0.8125
0.80332	0.60492	-0.447205	0.00231885	ACCEPTANCE: 0.8125
0.792267	0.605231	-0.44717	0.0023828	ACCEPTANCE: 0.6875
0.792521	0.605804	-0.447931	0.00221543	ACCEPTANCE: 0.6875
0.786484	0.605531	-0.447057	0.00230745	ACCEPTANCE: 0.9375
0.793821	0.605371	-0.446097	0.00239615	ACCEPTANCE: 0.6875
0.816661	0.606725	-0.446783	0.00289935	ACCEPTANCE: 0.875
0.80974	0.606782	-0.448959	0.00260788	ACCEPTANCE: 0.75
0.809708	0.605911	-0.447606	0.00261756	ACCEPTANCE: 0.6875
0.818725	0.604942	-0.445682	0.00270817	ACCEPTANCE: 0.5
0.819249	0.605788	-0.446907	0.00279411	ACCEPTANCE: 0.8125
0.804886	0.60329	-0.44765	0.00261774	ACCEPTANCE: 0.75
0.79938	0.602916	-0.445402	0.00253208	ACCEPTANCE: 0.5
0.809185	0.605463	-0.445577	0.00248501	ACCEPTANCE: 0.75
0.812351	0.607868	-0.445769	0.00275422	ACCEPTANCE: 0.9375
0.819141	0.607175	-0.447672	0.00269559	ACCEPTANCE: 0.9375
0.823902	0.603517	-0.444836	0.00269066	ACCEPTANCE: 0.6875
0.831583	0.604065	-0.44422	0.00267407	ACCEPTANCE: 0.8125
0.832341	0.604201	-0.445335	0.00293181	ACCEPTANCE: 0.875
0.827699	0.605188	-0.445007	0.00263653	ACCEPTANCE: 0.8125
0.838302	0.602728	-0.442417	0.00268374	ACCEPTANCE: 0.75
0.823543	0.605903	-0.447604	0.002703	ACCEPTANCE: 0.6875
0.822022	0.602344	-0.444883	0.00276966	ACCEPTANCE: 0.875
0.814787	0.60478	-0.446602	0.00240338	ACCEPTANCE: 0.9375
0.807495	0.601179	-0.447708	0.00237771	ACCEPTANCE: 0.75
0.808672	0.60253	-0.443358	0.00271066	ACCEPTANCE: 0.6875
0.799408	0.601325	-0.448142	0.00230782	ACCEPTANCE: 0.9375
0.801608	0.602288	-0.449494	0.00247861	ACCEPTANCE: 0.6875
0.805174	0.603378	-0.445753	0.0026289	ACCEPTANCE: 0.6875
0.804832	0.605768	-0.447691	0.00237224	ACCEPTANCE: 0.6875
0.798509	0.611756	-0.448454	0.00239852	ACCEPTANCE: 0.875
0.801625	0.612915	-0.446638	0.00271577	ACCEPTANCE: 0.6875
0.807638	0.61404	-0.447411	0.00250462	ACCEPTANCE: 0.875
0.797693	0.610696	-0.449008	0.00238193	ACCEPTANCE: 0.4375
0.814998	0.610681	-0.445357	0.0027986	ACCEPTANCE: 0.8125
0.794891	0.612101	-0.44859	0.00236141	ACCEPTANCE: 0.875
0.799839	0.612482	-0.447894	0.00235573	ACCEPTANCE: 0.8125
0.81353	0.610457	-0.446912	0.00262003	ACCEPTANCE: 0.8125
0.800583	0.61129	-0.450689	0.00231786	ACCEPTANCE: 0.625
0.790511	0.608481	-0.44702	0.00246949	ACCEPTANCE: 0.875
0.795204	0.609036	-0.450167	0.00242836	ACCEPTANCE: 0.8125
0.792239	0.608297	-0.44825	0.0023779	ACCEPTANCE: 0.5
0.796812	0.608869	-0.446759	0.00282489	ACCEPTANCE: 0.6875
0.78378	0.612758	-0.446917	0.00261122	ACCEPTANCE: 0.6875
0.791606	0.613676	-0.44771	0.00299789	ACCEPTANCE: 0.75
0.789328	0.614497	-0.449115	0.00235216	ACCEPTANCE: 0.8125
0.796539	0.616	-0.448807	0.00265377	ACCEPTANCE: 0.875
0.794172	0.61505	-0.449462	0.00252321	ACCEPTANCE: 0.875
0.783775	0.618163	-0.446367	0.00261034	ACCEPTANCE: 0.75
0.798778	0.617589	-0.447514	0.00325988	ACCEPTANCE: 0.9375
0.794306	0.619421	-0.44954	0.00248221	ACCEPTANCE: 0.5
0.781182	0.618948	-0.445407	0.0027548	ACCEPTANCE: 0.9375
0.783644	0.617763	-0.447699	0.00264327	ACCEPTANCE: 0.8125
0.787509	0.61796	-0.449062	0.00239296	ACCEPTANCE: 0.75
0.792257	0.618973	-0.448424	0.00245908	ACCEPTANCE: 0.5625
0.785973	0.616711	-0.446559	0.00252297	ACCEPTANCE: 0.625
0.786768	0.615549	-0.445125	0.0025108	ACCEPTANCE: 0.9375
0.792263	0.618487	-0.449032	0.00255307	ACCEPTANCE: 0.8125
0.788191	0.618073	-0.449476	0.0023065	ACCEPTANCE: 0.75
0.784798	0.617626	-0.447883	0.00245124	ACCEPTANCE: 0.75
0.795867	0.614461	-0.447467	0.00298949	ACCEPTANCE: 0.75
0.786148	0.61104	-0.445484	0.00255859	ACCEPTANCE: 1
0.791631	0.613404	-0.446613	0.00270628	ACCEPTANCE: 0.75
0.804241	0.613911	-0.450014	0.00229592	ACCEPTANCE: 1
