0	-0.448789	0	
1	-0.455499	0.00671002	
2	-0.452276	0.00503923	
3	-0.452548	0.00357364	
4	-0.45219	0.00279117	
5	-0.451929	0.00229384	
6	-0.451809	0.00194235	
7	-0.452386	0.00177814	
8	-0.452564	0.00157828	
9	-0.452077	0.00149335	
10	-0.45079	0.00186582	
11	-0.450657	0.00170845	
12	-0.450002	0.00170261	
13	-0.448434	0.00222295	
14	-0.447898	0.00213781	
15	-0.447884	0.00199979	
16	-0.446594	0.00227836	
17	-0.44652	0.00214936	
18	-0.446239	0.00205236	
19	-0.445394	0.00212267	
20	-0.445465	0.00202033	
21	-0.445043	0.00197203	
22	-0.445216	0.00189223	
23	-0.445146	0.00181301	
24	-0.444791	0.00177486	
25	-0.445063	0.0017268	
26	-0.445354	0.00168696	
27	-0.445283	0.00162716	
28	-0.445345	0.00157127	
29	-0.445375	0.00151829	
30	-0.445236	0.00147505	
31	-0.445156	0.00143043	
32	-0.445286	0.00139251	
33	-0.445322	0.0013514	
34	-0.445378	0.00131344	
35	-0.445559	0.00128919	
36	-0.445508	0.00125489	
37	-0.445016	0.00131698	
38	-0.444962	0.0012839	
39	-0.445015	0.00125251	
40	-0.444976	0.00122219	
41	-0.444863	0.00119809	
42	-0.445093	0.00119224	
43	-0.444956	0.00117281	
44	-0.445186	0.00116934	
45	-0.445084	0.00114815	
46	-0.445103	0.00112362	
47	-0.445028	0.00110255	
48	-0.445306	0.0011151	
49	-0.445233	0.00109498	
50	-0.444857	0.00113739	
51	-0.444935	0.00111801	
52	-0.444814	0.00110331	
53	-0.444734	0.00108569	
54	-0.444802	0.00106795	
55	-0.444775	0.00104905	
56	-0.444788	0.00103056	
57	-0.444581	0.00103361	
58	-0.444503	0.00101894	
59	-0.444622	0.00100883	
60	-0.444548	0.00099486	
61	-0.444585	0.00097939	
62	-0.444381	0.000985249	
63	-0.444458	0.000972847	
64	-0.444418	0.000958633	
65	-0.444458	0.00094486	
66	-0.444648	0.000949923	
67	-0.444688	0.00093669	
68	-0.444802	0.000929989	
69	-0.444746	0.000918315	
70	-0.444836	0.00090978	
71	-0.444753	0.000900903	
72	-0.444887	0.000898584	
73	-0.444777	0.000893188	
74	-0.444766	0.000881265	
75	-0.444874	0.000876253	
76	-0.444792	0.000868648	
77	-0.444749	0.000858519	
78	-0.444688	0.000849754	
79	-0.444756	0.000841766	
80	-0.444718	0.000832181	
81	-0.44473	0.000822061	
82	-0.444616	0.000820088	
83	-0.444559	0.000812287	
84	-0.444633	0.000806153	
85	-0.444629	0.000796734	
86	-0.444775	0.000800919	
87	-0.444684	0.000797035	
88	-0.44463	0.000789894	
89	-0.4445	0.000791804	
90	-0.444507	0.000783086	
91	-0.444568	0.000776941	
92	-0.44451	0.000770684	
93	-0.444543	0.000763151	
94	-0.444355	0.000778222	
95	-0.444292	0.000772604	
96	-0.444306	0.000764729	
97	-0.444287	0.000757128	
98	-0.444231	0.000751576	
99	-0.444292	0.000746549	
