0	0
1	0
2	0.546127
3	0.546127
4	0.546127
5	0.546127
6	0.546127
7	0.546127
8	0.546127
9	0.691674
10	1.74163
11	1.91367
12	1.91367
13	1.91367
14	1.91367
15	3.40588
16	2.3415
17	2.3415
18	2.3052
19	1.69106
20	2.39756
21	2.12689
22	3.07582
23	3.07582
24	3.07582
25	2.99591
26	2.99591
27	3.83285
28	4.29042
29	4.20884
30	4.20884
31	3.11959
32	3.11959
33	2.15516
34	2.00727
35	2.64086
36	2.64086
37	1.93973
38	1.07869
39	1.07869
40	0.897785
41	0.897785
42	1.43773
43	1.43773
44	1.43773
45	1.43773
46	1.43773
47	1.43773
48	1.43773
49	1.43773
50	1.07636
51	1.2579
52	1.27765
53	1.27765
54	1.37248
55	2.0187
56	1.76668
57	1.76668
58	2.32876
59	2.32876
60	2.32713
61	2.32713
62	2.32713
63	1.67438
64	2.05371
65	2.05371
66	2.46939
67	2.46939
68	2.33727
69	2.33727
70	2.33727
71	2.33727
72	1.4769
73	1.48037
74	1.1302
75	1.1302
76	1.1302
77	1.1302
78	1.2996
79	1.2996
80	0.798406
81	1.51491
82	1.51491
83	1.02303
84	1.37676
85	1.37676
86	1.18378
87	1.18378
88	1.18378
89	1.18378
90	0.919676
91	0.919676
92	0.972321
93	1.1917
94	2.14127
95	2.14127
96	2.14127
97	1.93246
98	2.0768
99	2.71525
100	2.3645
101	2.3645
102	2.24168
103	1.57398
104	1.84681
105	1.84681
106	1.84681
107	2.47959
108	2.47959
109	2.3534
110	1.97951
111	1.05907
112	1.05907
113	1.05907
114	1.05907
115	1.15285
116	1.15285
117	1.15285
118	0.548472
119	1.51967
120	1.42411
121	0.715892
122	0.715892
123	0.715892
124	0.715892
125	0.715892
126	0.715892
127	0.830575
128	0.752916
129	0.752916
130	0.752916
131	0.726083
132	0.726083
133	0.457878
134	0.457878
135	0.457878
136	1.32141
137	1.73231
138	1.92801
139	1.66241
140	1.66241
141	1.66241
142	0.694378
143	0.694378
144	0.694378
145	1.67739
146	2.1632
147	2.1632
148	2.23212
149	2.23212
150	1.5331
151	1.19847
152	0.806759
153	1.3749
154	1.3749
155	1.3749
156	1.3749
157	1.20396
158	0.956581
159	0.956581
160	0.532962
161	0.532962
162	0.532962
163	0.532962
164	0.566996
165	0.566996
166	0.566996
167	0.566996
168	0.566996
169	1.97297
170	2.11268
171	2.11268
172	3.27453
173	2.79852
174	2.79852
175	2.17492
176	2.33127
177	2.16265
178	1.7433
179	1.7433
180	1.7433
181	2.27383
182	2.27383
183	1.38211
184	1.38211
185	1.38211
186	1.22557
187	1.5038
188	1.5038
189	1.14545
190	1.14545
191	1.81052
192	1.47105
193	1.47105
194	1.85727
195	1.85727
196	1.85727
197	1.85727
198	1.63976
199	1.11058
200	0.729694
201	0.460068
202	0.477575
203	0.477575
204	0.477575
205	1.02585
206	0.917523
207	0.917523
208	0.917523
209	0.972726
210	0.972726
211	2.05161
212	2.05161
213	1.60582
214	1.68172
215	1.68172
216	1.68172
217	2.1657
218	2.1657
219	2.1657
220	2.30917
221	2.30917
222	1.58467
223	1.32541
224	1.32541
225	0.98901
226	0.98901
227	0.98901
228	0.98901
229	0.966334
230	0.966334
231	0.966334
232	0.966334
233	0.953257
234	0.79284
235	1.20093
236	1.20093
237	1.20093
238	1.20093
239	1.28029
240	0.734464
241	0.734464
242	1.4944
243	1.44464
244	1.44464
245	2.52323
246	2.76432
247	2.67829
248	1.97771
249	1.97771
250	1.97771
251	1.97771
252	1.88779
253	1.56025
254	1.56025
255	1.56492
256	1.12131
257	1.74209
258	1.74209
259	1.58981
260	0.671496
261	0.671496
262	0.671496
263	0.671496
264	0.671496
265	1.55775
266	2.26943
267	2.50637
268	2.78532
269	1.47941
270	0.156165
271	0.366948
272	0.366948
273	0.366948
274	0.366948
275	0.366948
276	0.366948
277	0.366948
278	0.366948
279	0.366948
280	0.366948
281	0.366948
282	0.366948
283	0.366948
284	0.366948
285	0.366948
286	0.366948
287	0.366948
288	0.96529
289	1.51873
290	1.51873
291	1.62752
292	1.62752
293	1.47796
294	1.47796
295	1.47796
296	1.47796
297	1.47796
298	1.47796
299	1.47796
300	2.61066
301	1.48936
302	1.48936
303	0.888604
304	1.09093
305	1.09093
