0	5.4786	0	
1	5.40237	0.076231	
2	5.39445	0.0447199	
3	5.42335	0.0428387	
4	5.42654	0.0333357	
5	5.42453	0.0272924	
6	5.43103	0.0239651	
7	5.45315	0.0303345	
8	5.45623	0.0269281	
9	5.45491	0.0241209	
10	5.44375	0.0245077	
11	5.44598	0.0224831	
12	5.44016	0.021484	
13	5.45431	0.0244066	
14	5.45879	0.0231592	
15	5.45749	0.0217022	
16	5.45567	0.0204671	
17	5.45743	0.0193765	
18	5.45597	0.0183866	
19	5.45758	0.0175174	
20	5.46665	0.0189736	
21	5.466	0.0181024	
22	5.46848	0.017474	
23	5.4695	0.0167614	
24	5.46954	0.016077	
25	5.46606	0.0158331	
26	5.46799	0.0153573	
27	5.47085	0.015073	
28	5.46826	0.0147737	
29	5.46949	0.0143261	
30	5.47025	0.0138772	
31	5.47179	0.0135244	
32	5.47127	0.0131186	
33	5.46578	0.0138598	
34	5.46762	0.0135832	
35	5.46876	0.0132491	
36	5.46747	0.0129501	
37	5.46484	0.0128762	
38	5.46722	0.0127655	
39	5.46336	0.0130274	
40	5.46107	0.0129099	
41	5.46074	0.0126031	
42	5.46006	0.0123258	
43	5.46083	0.0120673	
44	5.45754	0.0122479	
45	5.45961	0.0121568	
46	5.4604	0.0119214	
47	5.45831	0.0118555	
48	5.45672	0.0117192	
49	5.45704	0.0114869	
50	5.45829	0.0113281	
51	5.45558	0.0114334	
52	5.45375	0.0113631	
53	5.45291	0.0111823	
54	5.45194	0.0110201	
55	5.45201	0.0108217	
56	5.45204	0.0106302	
57	5.45195	0.0104458	
58	5.45103	0.0103082	
59	5.44901	0.0103345	
60	5.44908	0.0101639	
61	5.44936	0.0100026	
62	5.4487	0.00986478	
63	5.44492	0.0104198	
64	5.44271	0.0104924	
65	5.44219	0.0103454	
66	5.44129	0.0102294	
67	5.43934	0.0102639	
68	5.4401	0.0101421	
69	5.44067	0.0100126	
70	5.44068	0.00987057	
71	5.44021	0.0097442	
72	5.43867	0.00973187	
73	5.43737	0.00968711	
74	5.43735	0.0095571	
75	5.43934	0.00963845	
76	5.44089	0.0096385	
77	5.44107	0.00951586	
78	5.4412	0.00939545	
79	5.44167	0.00928949	
80	5.44189	0.00917664	
81	5.44242	0.00907969	
82	5.4438	0.00907429	
83	5.44428	0.00897872	
84	5.4451	0.00890961	
85	5.4437	0.00891613	
86	5.4445	0.00884961	
87	5.44541	0.00879575	
88	5.44605	0.00872	
89	5.4471	0.00868568	
90	5.44634	0.00862264	
91	5.44683	0.00854207	
92	5.44604	0.00848645	
93	5.44746	0.0085155	
94	5.44604	0.00854501	
95	5.4451	0.00850703	
96	5.44652	0.00853692	
97	5.44701	0.00846392	
98	5.44814	0.00845393	
99	5.44897	0.00840974	
