0	2	1.1
1	1.99998	1.1
2	1.99993	1.1
3	1.99983	1.1
4	1.9997	1.1
5	1.99953	1.1
6	1.99933	1.1
7	1.99909	1.1
8	1.9988	1.1
9	1.99849	1.1
10	1.99813	1.1
11	1.99773	1.1
12	1.9973	1.1
13	1.99683	1.1
14	1.99631	1.1
15	1.99576	1.1
16	1.99516	1.1
17	1.99453	1.1
18	1.99385	1.1
19	1.99313	1.1
20	1.99237	1.1
21	1.99156	1.1
22	1.99071	1.1
23	1.98981	1.1
24	1.98887	1.1
25	1.98788	1.1
26	1.98684	1.1
27	1.98575	1.1
28	1.98461	1.1
29	1.98342	1.1
30	1.98218	1.1
31	1.98088	1.1
32	1.97953	1.1
33	1.97813	1.1
34	1.97667	1.1
35	1.97515	1.1
36	1.97357	1.1
37	1.97193	1.1
38	1.97023	1.1
39	1.96846	1.1
40	1.96663	1.1
41	1.96474	1.1
42	1.96277	1.1
43	1.96073	1.1
44	1.95863	1.1
45	1.95644	1.1
46	1.95419	1.1
47	1.95185	1.1
48	1.94944	1.1
49	1.94695	1.1
50	1.94437	1.1
51	1.9417	1.1
52	1.93895	1.1
53	1.93611	1.1
54	1.93318	1.1
55	1.93015	1.1
56	1.92703	1.1
57	1.92381	1.1
58	1.92048	1.1
59	1.91706	1.1
60	1.91352	1.1
61	1.90988	1.1
62	1.90614	1.1
63	1.90227	1.1
64	1.8983	1.1
65	1.8942	1.1
66	1.88998	1.1
67	1.88565	1.1
68	1.88118	1.1
69	1.87659	1.1
70	1.87188	1.1
71	1.86703	1.1
72	1.86204	1.1
73	1.85692	1.1
74	1.85166	1.1
75	1.84626	1.1
76	1.84071	1.1
77	1.83503	1.1
78	1.82919	1.1
79	1.82321	1.1
80	1.81707	1.1
81	1.81079	1.1
82	1.80435	1.1
83	1.79775	1.1
84	1.791	1.1
85	1.7841	1.1
86	1.77703	1.1
87	1.76981	1.1
88	1.76243	1.1
89	1.75488	1.1
90	1.74718	1.1
91	1.73931	1.1
92	1.73129	1.1
93	1.72311	1.1
94	1.71477	1.1
95	1.70628	1.1
96	1.69762	1.1
97	1.68882	1.1
98	1.67986	1.1
99	1.67076	1.1
100	1.6615	1.1
101	1.65211	1.1
102	1.64257	1.1
103	1.63289	1.1
104	1.62309	1.1
105	1.61315	1.1
106	1.6031	1.1
107	1.59292	1.1
108	1.58263	1.1
109	1.57224	1.1
110	1.56174	1.1
111	1.55116	1.1
112	1.54048	1.1
113	1.52973	1.1
114	1.51891	1.1
115	1.50803	1.1
116	1.49709	1.1
117	1.4861	1.1
118	1.47508	1.1
119	1.46404	1.1
120	1.45297	1.1
121	1.4419	1.1
122	1.43083	1.1
123	1.41977	1.1
124	1.40873	1.1
125	1.39773	1.1
126	1.38676	1.1
127	1.37585	1.1
128	1.36501	1.1
